제목,작성자,작성일,URL,본문,댓글데이터,댓글개수
서강대 성균관대 2점대 초중반 학종 지원,kkgo3,2024-08-17 18:13:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28225729?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,"수시반수로 서강대, 성균관대 지원해보고 싶은데(우주상향인거 잘 알지만... 이미 다니고 있는 학교도 있으니까 써볼까 생각중입니다)​서강대, 성균관대는 전공적합성을 안본다고 해서 학종으로 그나마 가능성 있는데 지원해보고 싶은데 어디가 좋을까요?작년에 그거 모르고 서강대 생명과학과 한 장 남길래 지원했다가 광탈했습니다.(생기부는 생명, 환경 기반이긴 합니다.)​성균관대는 자연과학계열 지원하려고 했는데.. 경쟁률도 높아서 차라리 다른 계열로 지원할까 생각도 하고 있습니다.",[작성자:liiillliiilliiiillll|내용:어딜써도 상향이라 그냥 원하는 데 넣으세요|날짜:2024.08.17. 18:36] || [작성자:liiillliiilliiiillll|내용:어딜써도 상향이라 그냥 원하는 데 넣으세요|날짜:2024.08.17. 18:36] || [작성자:liiillliiilliiiillll|내용:어딜써도 상향이라 그냥 원하는 데 넣으세요|날짜:2024.08.17. 18:36] || [작성자:liiillliiilliiiillll|내용:어딜써도 상향이라 그냥 원하는 데 넣으세요|날짜:2024.08.17. 18:36] || [작성자:unknown|내용:2024.08.17. 18:36답글쓰기0|날짜:2024.08.17. 18:36] || [작성자:unknown|내용:2024.08.17. 18:36답글쓰기|날짜:2024.08.17. 18:36],6
한양대 인터칼리지 논술,후니엄,2024-08-17 16:20:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28225611?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,한양대 인터칼리지 자연 논술.. 써보려고 하는데요..최저 맞출수 있으면 괘찮을까요..​최저 없는 논술 만큼이나 많이 힘들까요,[작성자:unknown|내용:삭제된 댓글입니다.|날짜:unknown] || [작성자:unknown|내용:삭제된 댓글입니다.|날짜:unknown] || [작성자:unknown|내용:삭제된 댓글입니다.|날짜:unknown] || [작성자:unknown|내용:삭제된 댓글입니다.|날짜:unknown],4
한양대 교과 컷이 얼마나 떨어질 거라고 생각하시나요?,iIIIliiilllilil,2024-08-16 17:44:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28224562?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,0.2에서 0.5 예상한다고 한양대측에서 설명회에서 말했다던데 어떻게들 예측하시나요? 너무 어렵네요. ㅠㅠ,[작성자:우랑우탄탄|내용:왜 떨어질까요?|날짜:2024.08.16. 17:47] || [작성자:우랑우탄탄|내용:왜 떨어질까요?|날짜:2024.08.16. 17:47] || [작성자:우랑우탄탄|내용:왜 떨어질까요?|날짜:2024.08.16. 17:47] || [작성자:우랑우탄탄|내용:왜 떨어질까요?|날짜:2024.08.16. 17:47] || [작성자:unknown|내용:2024.08.16. 17:47답글쓰기0|날짜:2024.08.16. 17:47] || [작성자:unknown|내용:2024.08.16. 17:47답글쓰기|날짜:2024.08.16. 17:47],6
성균관대 일반고 학종,제발 그만 아프자,2024-08-16 17:17:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28224524?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,"지방 일반고 이과 1점대후반이고 생기부 무난하게 잘 쓴 정도면 성대 자연계열은 너무 높은 상향인가요?? 성대 학종은 내신컷으로만 판단하기에는 특목,자사고가 많아서 잘 모르겠네요.",[작성자:DS희동|내용:상향인듯|날짜:2024.08.16. 18:28] || [작성자:DS희동|내용:상향인듯|날짜:2024.08.16. 18:28] || [작성자:DS희동|내용:상향인듯|날짜:2024.08.16. 18:28] || [작성자:DS희동|내용:상향인듯|날짜:2024.08.16. 18:28] || [작성자:unknown|내용:2024.08.16. 18:28답글쓰기0|날짜:2024.08.16. 18:28] || [작성자:unknown|내용:2024.08.16. 18:28답글쓰기|날짜:2024.08.16. 18:28],6
한양대 교과,추합ㅎㅂ,2024-08-15 22:43:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28223612?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,한양대 교과 추천형 융전 지원하려고 하는데한양대식으로 1.31나오고요 최저는 무조건 맞춰요..붙을까요?.?.? 아니면 한양대 교과중에 다른학과(공대)쓸만한 데 있을까요??​,[작성자:IIIIllllllIIlllI|내용:붙을 수 있을것 같은데.변경된 후 첫 입시라 고민 될거같네요|날짜:2024.08.16. 00:00] || [작성자:IIIIllllllIIlllI|내용:붙을 수 있을것 같은데.변경된 후 첫 입시라 고민 될거같네요|날짜:2024.08.16. 00:00] || [작성자:IIIIllllllIIlllI|내용:붙을 수 있을것 같은데.변경된 후 첫 입시라 고민 될거같네요|날짜:2024.08.16. 00:00] || [작성자:IIIIllllllIIlllI|내용:붙을 수 있을것 같은데.변경된 후 첫 입시라 고민 될거같네요|날짜:2024.08.16. 00:00] || [작성자:unknown|내용:2024.08.16. 00:00답글쓰기1|날짜:2024.08.16. 00:00] || [작성자:unknown|내용:2024.08.16. 00:00답글쓰기|날짜:2024.08.16. 00:00],6
ㅈ반고 1.69 성균관대 의상 무지성 학종 최초합 (질문 받아요),몲라,2024-08-15 22:15:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28223555?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,"​연대 의류환경 활우 1차 합성대 의상 학종 최초합경희대 의상 네오 예비경희대 의상 교과 최초합​안녕하세요 성균관대 의상학과 수능 성적 없이 오로지 내신 성적+생기부+자소서만으로 합격한 22학번 학생입니다. 수능이 100일 남짓 남은 시점 혼란스러운 학생분들과 학부모 분들이 많으실 것 같아요.학종, 생기부, 자소서, 면접, 멘탈 관리 등 제가 답변해드릴 수 있는 부분은 최대한 답변해드리겠습니다.이미 학과 생활을 3년차가 된 만큼, 학과 분위기나 졸업 후 진로까지도 말씀드릴 수 있어요. ​질문은 편하게 댓글에 남겨주시거나 쪽지 주세요:)​","[작성자:6합격수시수능대박|내용:1. 혹시 의상학과 의류학과 등록금은 타단대에 비해 비쌀까요?
2. 학종으로 온 동기들 중에 생기부가 의상 쪽이 아니었던 사람들도 있나용?|날짜:2024.08.22. 20:39] || [작성자:6합격수시수능대박|내용:1. 혹시 의상학과 의류학과 등록금은 타단대에 비해 비쌀까요?
2. 학종으로 온 동기들 중에 생기부가 의상 쪽이 아니었던 사람들도 있나용?|날짜:2024.08.22. 20:39] || [작성자:6합격수시수능대박|내용:1. 혹시 의상학과 의류학과 등록금은 타단대에 비해 비쌀까요?
2. 학종으로 온 동기들 중에 생기부가 의상 쪽이 아니었던 사람들도 있나용?|날짜:2024.08.22. 20:39] || [작성자:6합격수시수능대박|내용:1. 혹시 의상학과 의류학과 등록금은 타단대에 비해 비쌀까요?
2. 학종으로 온 동기들 중에 생기부가 의상 쪽이 아니었던 사람들도 있나용?|날짜:2024.08.22. 20:39] || [작성자:unknown|내용:2024.08.22. 20:39답글쓰기0|날짜:2024.08.22. 20:39] || [작성자:unknown|내용:2024.08.22. 20:39답글쓰기|날짜:2024.08.22. 20:39]",6
성균관대 영상학과,sososo2,2024-08-15 21:58:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28223533?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,"미디어 관련 학과는 문과 중에서도 엄청 인기학과라고 들었는데 성균관대 영상학과는 왜 성균관대의 다른 학과들보다도 컷이 낮은 편인가요 ??포트폴리오 안보는 전형도 수시, 정시 둘다 컷이 다른 학과에 비해 낮던데 왜그런지 궁금합니다!​그리고 상위권 대학 어문계열 학종은 합격자가 거의 다 외고 학생들인가요? 일반고는 아예 안뽑는다고 봐야겠죠..?",[작성자:illililiiilillii|내용:실기 없나요?|날짜:2024.08.15. 22:00] || [작성자:illililiiilillii|내용:실기 없나요?|날짜:2024.08.15. 22:00] || [작성자:illililiiilillii|내용:실기 없나요?|날짜:2024.08.15. 22:00] || [작성자:illililiiilillii|내용:실기 없나요?|날짜:2024.08.15. 22:00] || [작성자:unknown|내용:2024.08.15. 22:00답글쓰기0|날짜:2024.08.15. 22:00] || [작성자:unknown|내용:2024.08.15. 22:00답글쓰기|날짜:2024.08.15. 22:00],6
한양대인터 서류와추천,loveNfree97,2024-08-15 17:28:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28223151?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,한양대 인터칼리지 학종에 서류와추천이 있는데최저유무가 있긴하지만서류를 서로 어떻게 반영할까요?교과 추천과는 어떤 차별이 있는건지학종내 추천이 참 아리송 하네요​,댓글없음,0
서강대 교과,ljjlil,2024-08-15 16:37:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28223101?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,작년에 빵꾸난 과들 올해는 컷 엄청 오르겠죠..? 서강대 과 상관없이 꼭 가고싶은데 1.69면 교과로 쓰기 위험할까요...,[작성자:제발올해안에|내용:네넹|날짜:2024.08.15. 17:53] || [작성자:제발올해안에|내용:네넹|날짜:2024.08.15. 17:53] || [작성자:제발올해안에|내용:네넹|날짜:2024.08.15. 17:53] || [작성자:제발올해안에|내용:네넹|날짜:2024.08.15. 17:53] || [작성자:unknown|내용:2024.08.15. 17:53답글쓰기0|날짜:2024.08.15. 17:53] || [작성자:unknown|내용:2024.08.15. 17:53답글쓰기|날짜:2024.08.15. 17:53],6
한양 식영과,loveNfree97,2024-08-15 13:38:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28222911?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,대부분 특목 자사가 합격인가요?컷을보니....ㅠㅠ생기부차이가 그렇게 큰건지...,댓글없음,0
성대 학종,2025 고3,2024-08-14 23:17:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28222471?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,"성대 모집요강에서""동일한 전형 내에서 서로 다른 모집단위에 중복지원이 가능하다""라고 나와있는데그럼 학생부 종합전형에서 융합형과 탐구형 둘 더 넣을 수 있는 건가요? 아니면 둘다 학종이라 하나로 치는 건가요?",[작성자:알파카|내용:융합형 탐구형 중복지원 가능합니다.|날짜:2024.08.14. 23:18] || [작성자:알파카|내용:융합형 탐구형 중복지원 가능합니다.|날짜:2024.08.14. 23:18] || [작성자:알파카|내용:융합형 탐구형 중복지원 가능합니다.|날짜:2024.08.14. 23:18] || [작성자:알파카|내용:융합형 탐구형 중복지원 가능합니다.|날짜:2024.08.14. 23:18] || [작성자:unknown|내용:2024.08.14. 23:18답글쓰기|날짜:2024.08.14. 23:18] || [작성자:unknown|내용:2024.08.14. 23:18답글쓰기|날짜:2024.08.14. 23:18],6
한양대 산업공학과 써도 될 성적일까요?,이융잉,2024-08-13 23:16:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28221236?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,3개년 70% 찾아봤는데 2024년도부터 1.33 - 1.28 -1.27 이더라고요 제가 내신이 딱 1.3에 생기부는 그닥이고 화생지2까지 했고 미적확통 했는데 이걸 안정카드라고 할 수 있을지ㅜㅜ 근데 맘에 안드는 낮은과 쓰는건 좀 싫어서..... 지금 진학사 경쟁률 작년보다 높은데 2등입니다...,[작성자:비타민충전|내용:최저생겨서 당연 합격선일듯|날짜:2024.08.13. 23:20] || [작성자:비타민충전|내용:최저생겨서 당연 합격선일듯|날짜:2024.08.13. 23:20] || [작성자:비타민충전|내용:최저생겨서 당연 합격선일듯|날짜:2024.08.13. 23:20] || [작성자:비타민충전|내용:최저생겨서 당연 합격선일듯|날짜:2024.08.13. 23:20] || [작성자:unknown|내용:2024.08.13. 23:20답글쓰기0|날짜:2024.08.13. 23:20] || [작성자:unknown|내용:2024.08.13. 23:20답글쓰기|날짜:2024.08.13. 23:20],6
한양대 횡단평가,무눈송,2024-08-13 21:07:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28221058?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,"한양대는 횡단평가를 중요시하는 걸로 알고 있는데,생기부를 쓸 때 이전 탐구나 다른 과목에서 확장해서 활동을 했다고 적어야 입학사정관분들이 알 수 있나요?예를 들어 1학년 때 학습한 ~에서 확장해 ~를 주제로... 처럼 언급을 해야 알 수 있는 건가요? 아니면 비슷한 내용이 들어가 있으면 알아채실 수 있을까요?학종이라고 해도 생기부를 그렇게 꼼꼼하게 보지는 않는다고 들어서 궁금합니다!",[작성자:IIIIllllllIIlllI|내용:생기부를 키워드를 쳐가면서 내용을 확인한다고 들었어요|날짜:2024.08.13. 21:11] || [작성자:IIIIllllllIIlllI|내용:생기부를 키워드를 쳐가면서 내용을 확인한다고 들었어요|날짜:2024.08.13. 21:11] || [작성자:IIIIllllllIIlllI|내용:생기부를 키워드를 쳐가면서 내용을 확인한다고 들었어요|날짜:2024.08.13. 21:11] || [작성자:IIIIllllllIIlllI|내용:생기부를 키워드를 쳐가면서 내용을 확인한다고 들었어요|날짜:2024.08.13. 21:11] || [작성자:unknown|내용:2024.08.13. 21:11답글쓰기0|날짜:2024.08.13. 21:11] || [작성자:unknown|내용:2024.08.13. 21:11답글쓰기|날짜:2024.08.13. 21:11],6
성대 자유전공에 관한 약간의 정보,가만휘리릭,2024-08-13 11:53:00,https://cafe.naver.com/f-e/cafes/10197921/articles/28220468?boardtype=L&userDisplay=50&menuid=299&referrerAllArticles=false&page=60,"관심이 있어 성대자유전공에 대한 동영상을 봤는데 내용은 ​1. 자유전공생은 2학년 이나 혹은 일부는 3학년에 특정전공(메디칼,계약학과,사범,예체능,5년제,첨단학과등)을 제외하면 인원에 상관없이 전공을 선택할수 있다.​2. 문이과 구분이 없으므로 자유전공생은 1학년때 전공에 관련된 과목을 수강해야 하며 양캠퍼스 아무데서나 수업을 들을수 있고 캠퍼스를 오가는 교통편은 하루 몇차례 양 캠퍼스간 운행하는 셔틀버스(원래무료)를 이용하면 된다.​3. 자유전공생은 공히 양캠퍼스 기숙사를 이용할수 있는데 자과캠 기숙사가 여유가 있고 시설이 좋다는점은 알아둬라 ​4. 자유전공생을 위해 기존 계열별 학생을 위해 운영중인 LC(LEARNING COMMUNITY) 같은 프로그램을 계획하고 있다.​라고 하네요.​원래 성대도 경영 경제같은 문과 일부 학과만 제외하면 무한 복수전공이 가능한 학교라서 자유전공이 크게 의미는 없는 학교지만 그래도 경영 경제 같은 전공을 희망하는 학생이라면 선택하는것도좋을것 같네요","[작성자:나는아미|내용:1. 학생부종합(탐구형) 114명이며 5배수 학생부서류100으로 1단계 뽑고, 2단계는 서류70+면접30(11/24)면접의 경우 제시문기반 인적성면접2. 학생부교과(추천형) 20명 정량 80+정성20(학업수월성 10, 충실성10) 수능최저 3합 6 충원율은 높을 것 같으나 처음 신설된 전형이고 계열적합보다는 높은 경쟁률을 가져갈 것 같다 보시네요. 참고하세요|날짜:2024.08.13. 12:54] || [작성자:나는아미|내용:1. 학생부종합(탐구형) 114명이며 5배수 학생부서류100으로 1단계 뽑고, 2단계는 서류70+면접30(11/24)면접의 경우 제시문기반 인적성면접2. 학생부교과(추천형) 20명 정량 80+정성20(학업수월성 10, 충실성10) 수능최저 3합 6 충원율은 높을 것 같으나 처음 신설된 전형이고 계열적합보다는 높은 경쟁률을 가져갈 것 같다 보시네요. 참고하세요|날짜:2024.08.13. 12:54] || [작성자:나는아미|내용:1. 학생부종합(탐구형) 114명이며 5배수 학생부서류100으로 1단계 뽑고, 2단계는 서류70+면접30(11/24)면접의 경우 제시문기반 인적성면접2. 학생부교과(추천형) 20명 정량 80+정성20(학업수월성 10, 충실성10) 수능최저 3합 6 충원율은 높을 것 같으나 처음 신설된 전형이고 계열적합보다는 높은 경쟁률을 가져갈 것 같다 보시네요. 참고하세요|날짜:2024.08.13. 12:54] || [작성자:나는아미|내용:1. 학생부종합(탐구형) 114명이며 5배수 학생부서류100으로 1단계 뽑고, 2단계는 서류70+면접30(11/24)면접의 경우 제시문기반 인적성면접2. 학생부교과(추천형) 20명 정량 80+정성20(학업수월성 10, 충실성10) 수능최저 3합 6 충원율은 높을 것 같으나 처음 신설된 전형이고 계열적합보다는 높은 경쟁률을 가져갈 것 같다 보시네요. 참고하세요|날짜:2024.08.13. 12:54] || [작성자:unknown|내용:2024.08.13. 12:54답글쓰기0|날짜:2024.08.13. 12:54] || [작성자:unknown|내용:2024.08.13. 12:54답글쓰기|날짜:2024.08.13. 12:54]",6
